last_edit_date	latitude	longitude	name
081025	40.4486953	-3.8648831	Centro de Salud Valle de la Oliva
081031	52.4800857	-2.1640139	Wordsley Green Health Centre
081108	50.8145813	-0.4910328	Willow Green Surgery
081113	51.2681269	0.486862	Blackthorn Medical Centre
081121	53.2701066	-3.2171926	Bodowen Surgery
081124	51.2372425	-0.5825766	The Rêve Pavilion
081204	51.4535827	-0.0778028	
081206	51.2595119	-0.717559	Ash Vale Heath Centre
081221	52.804004	-1.6384476	
081222	55.8290787	-4.4592252	
081229	53.7355795	-0.3718197	St Andrews Place
081229	57.1713235	16.0255678	Högsby hälsocentral
090130	52.6003837	-1.1158938	Asquith Surgery
090201	51.139229	0.8403057	Singleton Doctors Surgery
090211	41.1554079	-112.0265812	Herefordshire Clinic
090212	3.0374837	101.5512356	Klinik Ahmad Shah
090212	3.1755887	101.699307	Institut Perubatan Respiratori
090212	3.0644044	101.539228	Poliklinik Lourdes
090212	3.0641412	101.5385123	Klinik Bandaran
090212	3.0672474	101.5616976	Poliklinik Lourdes
090212	3.0742928	101.5619127	Poliklinik Seri Permai
090212	3.083099	101.5399263	Klinik Mesra
090212	3.0726592	101.4902706	B
090212	3.0570402	101.5405442	
090212	3.0720529	101.4904202	A
090212	3.1756318	101.6997869	IPR
090212	3.1758734	101.6996817	
090212	3.176017	101.6989284	
090212	3.1756243	101.6986539	
090212	3.1751546	101.698577	
090212	3.1756421	101.6987249	
090212	3.1030101	101.7406049	Pusat Perubatan Pantai
090218	51.3518305	0.5893475	Wigmore Medical Centre
090220	53.766295	-2.7413895	Ashton Health Centre
090221	3.0473734	101.527239	Klinik Baharudin
090223	53.7472163	-0.1973972	Rosedale Community Unit
090227	3.0828822	101.5398732	Poliklinik Umra
090313	40.3627585	-4.3286944	Centro de Salud
090510	53.2651466	-2.4884903	Vale Royal Chiropractic Clinic
090510	53.5125681	-2.242759	
090512	51.5123081	-0.2124271	Walmer Road Clinic
090519	45.4786237	-73.5839347	CLSC St-Henri
090524	10.437026	123.257043	Health Center
